user_id,0,1,2,Cluster
211,0.18627241458187,1.0456251989386782,0.2694641268463817,2
213,-0.19757566123633308,0.4739963692271905,-0.6951700539986064,2
214,-0.14051836072298973,0.020124807880458565,-0.225671093062531,2
215,-0.3694698002891194,0.5138111937778825,-0.45272683172410233,2
223,-0.13497704673153266,0.8172084990749853,-0.07955152589860137,2
224,0.3028534573884227,0.350383868494667,0.2506175380694477,2
230,-0.5034588650714111,0.8216299001072213,-0.08503179029440311,2
231,0.5137414980405939,0.7965138168320388,0.01008068734612075,2
235,0.23425743611449246,0.3548678523099312,0.4529808749252746,2
237,-0.022199073697667143,-0.20621838174521376,-0.2964339892834774,2
238,0.34752600432517916,0.6622365757658557,0.054531155347111754,2
242,0.7754205883554953,0.6420888752266182,0.2452359364127478,2
243,0.350648532604521,0.6709811251282463,0.18402594098754138,2
244,-0.3383426152743096,0.4144316681328662,0.021276149978995015,2
245,0.5577528776381686,0.8587341839618802,0.16239336142498323,2
246,-0.010530888188435308,0.5011784088858385,-0.023020253081671493,2
250,-0.46380769951398026,0.7965945711050084,-0.3512141917954125,2
251,-0.10479554628748462,0.5086503527129258,0.1303848572269032,2
252,0.4211793696501625,0.5054609178253959,1.0301160125043822,2
253,-0.32804915480751645,0.6249053545144695,-0.625421476343588,2
254,-0.15471975716728764,0.4591719325650499,-0.06367635355191839,2
261,0.7030665337475719,0.5260939234370222,-0.034128359125633494,2
262,0.29974603802697175,0.6725566809391302,0.052787110511707716,2
265,0.23117089421360543,0.4703962216020006,-0.37974124641887624,2
270,0.03814415375175144,0.2357821996150766,-0.7334925040042559,2
274,-0.15075299710828355,0.7391509300950401,-0.45227231411148927,2
275,0.010279794267288849,0.5869272130185228,0.10339384655007176,2
277,0.4748347020897843,0.4061246694108137,0.025428768238679584,2
278,-0.13237739913679664,0.08868736831846988,-0.36830091612814947,2
281,0.47274168366327546,0.37530670866814203,-0.321590529043658,2
283,-0.6975923194421926,0.6223446579798053,-0.2857620030911286,2
287,0.3252429559687632,0.18668500552549408,-0.4767121223600302,2
294,-0.4668084742493418,0.7278916923162816,-0.20252840995036578,2
296,-0.029043765833472606,0.49153006604320115,-0.46031677516524694,2
307,-0.37502172547106827,0.6256028894621055,0.14428786903264526,2
309,0.2200014688121027,0.40062311558988317,-0.3557635778368958,2
314,-0.6558176470046904,0.7070377136922036,-0.23800972380579555,2
318,-0.10734125080625771,0.5519031888704642,-0.23856027959881243,2
323,-0.11189937837880364,0.4327493223890211,-0.012546774370219433,2
324,-0.6567869739494682,0.7704243964200347,-0.5688571537971273,2
336,0.1023196983273408,0.5689534808355114,0.012704521725908972,2
338,-0.17408917428719312,-0.15452953165066546,-0.4815312092081651,2
340,0.16977459432418301,1.109021197976575,-0.0917403251198298,2
345,-0.21537217780243811,0.2853611636973389,-0.4242603244881787,2
347,-0.5144218812505125,0.46160890072494914,-0.1454692742934282,2
348,-0.006441956156836997,0.5580240114937998,-0.5303763310863361,2
351,-0.1032767239090371,0.386696684367688,-0.5731088265253409,2
357,-0.2537763075042823,0.6446806751796562,-0.4464058793668585,2
358,0.09388855472531875,0.7793165655310426,0.09852680309446171,2
359,0.4743949922847496,0.8190643072267851,0.1411162947244836,2
365,0.1459732610788818,0.5631500940760815,-0.36081862571783196,2
371,-0.6696538466507687,0.9401274218451998,-0.16646644144203115,2
396,0.05549330238288878,0.021535388402717716,0.07311714276261795,2
403,0.04898176894443991,0.41430966406148784,-0.3013858830407615,2
412,0.1280718231654535,0.6156569105787602,-0.47312661618559954,2
415,-0.20388683490843235,0.4519850579333268,-0.7338475361545103,2
419,0.041045865338355955,-0.08015585580501747,-0.3062153666775416,2
422,0.04270824285798154,0.21820569391131614,-0.1234256423951967,2
427,-0.41171840593103315,0.5620840341493102,-0.8201081177430032,2
434,0.08940503766565104,0.9378063288793419,-0.04516884855743238,2
438,0.377145197871024,0.7358084676617238,-0.15878067092515677,2
441,0.16342357111203892,0.5306786027467393,-0.30185905567550897,2
449,-0.16381932238776592,0.4720492257521611,0.2834757711984861,2
453,-0.3284423473979068,0.4229241666419455,0.5680573521341904,2
459,-0.11594137534726605,0.6162476398856109,-0.27253509890511546,2
462,0.2673527705015168,-0.027627935944708845,-0.545146455712671,2
470,0.08504267039562564,0.2964648177524785,-0.028151851190279725,2
471,0.5513394899058085,0.5353960040868931,0.044440415232922026,2
472,-0.7065701487584249,0.44521006250819656,-0.48632799846767716,2
476,0.0018451790118147698,0.06108289688225077,-0.27613681847325966,2
483,0.21574589116638515,0.3802171871628188,-0.005839894961002886,2
487,0.17814116808935362,0.6784599947440719,0.01580457427521351,2
